NAME : L118
49 10 15
50 10 11
51 30 28
52 30 24
53 10 13
54 10 7
55 30 39
56 30 28
57 10 11
58 10 13
59 30 31
60 30 34
61 10 6
62 10 10
63 30 44
64 30 32
65 10 5
66 10 5
67 30 26
68 30 40
69 10 13
70 10 6
71 30 37
72 30 39
73 10 9
74 10 5
75 30 26
76 30 42
77 10 10
78 10 7
79 30 42
80 30 29
81 10 7
82 10 5
83 30 15
84 30 21
85 10 11
86 10 10
87 30 37
88 30 38
89 10 11
90 10 12
91 30 42
92 30 35
93 10 6
94 10 14
95 30 19
96 30 33
97 10 5
98 10 7
99 30 43
100 30 35
101 10 15
102 10 13
103 30 27
104 30 22
105 10 8
106 10 5
107 30 27
108 30 30
109 10 11
110 10 8
111 30 22
112 30 21
113 10 6
114 10 6
115 30 28
116 30 28
117 10 6
118 10 7
119 30 18
120 30 38
121 10 14
122 10 9
123 30 30
124 30 16
125 10 8
126 10 10
127 30 21
128 30 18
129 10 6
130 10 10
131 30 17
132 30 37
133 10 8
134 10 10
135 30 25
136 30 19
137 10 5
138 10 8
139 30 34
140 30 39
141 10 14
142 10 8
143 30 40
144 30 43
145 10 14
146 10 14
147 30 40
148 30 44
149 10 14
150 10 8
151 30 43
152 30 30
153 10 7
154 10 10
155 30 20
156 30 43
157 10 13
158 10 9
159 30 30
160 30 42
161 10 7
162 10 5
163 30 34
164 30 19
165 10 5
166 10 13
167 30 23
168 30 35
169 10 13
170 10 6
171 30 26
172 30 35
173 10 12
174 10 8
175 30 39
176 30 18
177 10 14
178 10 8
179 30 27
180 30 31
181 10 13
182 10 7
183 30 34
184 30 16
185 10 15
186 10 10
187 30 38
188 30 33
189 10 13
190 10 9
191 30 43
192 30 38
193 10 10
194 10 5
195 30 35
196 30 41
197 10 10
198 10 6
199 30 29
200 30 25
201 10 6
202 10 12
203 30 41
204 30 31
205 10 12
206 10 12
207 30 18
208 30 18
209 10 11
210 10 14
211 30 43
212 30 19
213 10 15
214 10 12
215 30 19
216 30 43
217 10 13
218 10 14
219 30 29
220 30 34
221 10 7
222 10 7
223 30 42
224 30 29
225 10 10
226 10 9
227 30 44
228 30 35
229 10 6
230 10 8
231 30 38
232 30 41
233 10 6
234 10 11
235 30 23
236 30 33
237 10 10
238 10 13
239 30 25
240 30 45
241 10 12
242 10 9
243 30 44
244 30 35
245 10 15
246 10 10
247 30 41
248 30 18
249 10 14
250 10 6
251 30 33
252 30 38
253 10 12
254 10 7
255 30 34
256 30 31
257 10 13
258 10 10
259 30 42
260 30 18
261 10 9
262 10 5
263 30 24
264 30 15
265 10 7
266 10 5
267 30 29
268 30 42
269 10 12
270 10 13
271 30 20
272 30 20
273 10 6
274 10 15
275 30 22
276 30 29
277 10 6
278 10 14
279 30 31
280 30 18
281 10 5
282 10 14
283 30 16
284 30 42
285 10 11
286 10 9
287 30 20
288 30 19
289 10 5
290 10 13
291 30 30
292 30 38
293 10 11
294 10 12
295 30 42
296 30 21
297 10 10
298 10 13
299 30 37
300 30 32
301 10 10
302 10 10
303 30 39
304 30 16
305 10 6
306 10 13
307 30 39
308 30 19
309 10 13
310 10 8
311 30 30
312 30 29
313 10 9
314 10 9
315 30 29
316 30 16
317 10 7
318 10 7
319 30 16
320 30 20
321 10 6
322 10 9
323 30 32
324 30 22
325 10 11
326 10 5
327 30 19
328 30 44
329 10 8
330 10 6
331 30 20
332 30 26
333 10 13
334 10 12
335 30 31
336 30 28
337 10 14
338 10 11
339 30 24
340 30 41
341 10 9
342 10 8
343 30 38
344 30 35
345 10 14
346 10 10
347 30 15
348 30 26
349 10 7
350 10 10
351 30 33
352 30 25
353 10 15
354 10 9
355 30 20
356 30 44
357 10 13
358 10 11
359 30 22
360 30 22
361 10 9
362 10 10
363 30 32
364 30 27
365 10 8
366 10 5
367 30 37
368 30 19
369 10 12
370 10 7
371 30 28
372 30 20
373 10 6
374 10 6
375 30 33
376 30 36
377 10 10
378 10 8
379 30 43
380 30 22
381 10 12
382 10 15
383 30 26
384 30 37
385 10 6
386 10 9
387 30 37
388 30 29
389 10 6
390 10 8
391 30 17
392 30 15
393 10 10
394 10 12
395 30 34
396 30 22
397 10 8
398 10 10
399 30 17
400 30 33
401 10 8
402 10 7
403 30 17
404 30 27
405 10 7
406 10 15
407 30 34
408 30 40
409 10 7
410 10 12
411 30 43
412 30 45
413 10 9
414 10 7
415 30 45
416 30 45
417 10 14
418 10 13
419 30 43
420 30 27
421 10 14
422 10 9
423 30 35
424 30 43
425 10 15
426 10 14
427 30 37
428 30 31
429 10 10
430 10 9
431 30 21
432 30 32
433 10 13
434 10 9
435 30 25
436 30 44
437 10 13
438 10 9
439 30 28
440 30 39
441 10 13
442 10 14
443 30 34
444 30 18
445 10 14
446 10 7
447 30 27
448 30 16
449 10 12
450 10 7
451 30 37
452 30 21
453 10 11
454 10 9
455 30 42
456 30 32
457 10 7
458 10 10
459 30 17
460 30 44
461 10 12
462 10 9
463 30 36
464 30 36
465 10 6
466 10 7
467 30 30
468 30 43
469 10 6
470 10 10
471 30 43
472 30 15
473 10 9
474 10 13
475 30 24
476 30 22
477 10 10
478 10 12
479 30 16
480 30 27
481 10 6
482 10 7
483 30 16
484 30 37
485 10 6
486 10 9
487 30 32
488 30 43
489 10 12
490 10 6
491 30 40
492 30 33
493 10 8
494 10 8
495 30 32
496 30 17
497 10 6
498 10 13
499 30 39
500 30 16
501 10 10
502 10 9
503 30 38
504 30 16
505 10 6
506 10 9
507 30 44
508 30 17
509 10 11
510 10 14
511 30 34
512 30 33
513 10 10
514 10 11
515 30 24
516 30 20
517 10 8
518 10 6
519 30 24
520 30 19
521 10 9
522 10 12
523 30 45
524 30 26
525 10 14
526 10 13
527 30 40
528 30 24
529 10 14
530 10 14
531 30 17
532 30 32
533 10 13
534 10 8
535 30 41
536 30 24
537 10 14
538 10 7
539 30 28
540 30 18
541 10 7
542 10 13
543 30 29
544 30 38
545 10 14
546 10 8
547 30 26
548 30 24
549 10 8
550 10 5
551 30 36
552 30 36
553 10 10
554 10 7
555 30 30
556 30 29
557 10 15
558 10 6
559 30 16
560 30 28
561 10 14
562 10 7
563 30 31
564 30 37
565 10 12
566 10 9
567 30 27
568 30 24
569 10 9
570 10 6
571 30 38
572 30 33
573 10 10
574 10 8
575 30 27
576 30 42
577 10 13
578 10 15
579 30 38
580 30 33
581 10 10
582 10 6
583 30 34
584 30 43
585 10 10
586 10 14
587 30 42
588 30 29
589 10 6
590 10 7
591 30 23
592 30 39
593 10 5
594 10 11
595 30 42
596 30 36
597 10 8
598 10 12
599 30 38
600 30 26
601 10 9
602 10 13
603 30 28
604 30 17
605 10 6
606 10 6
607 30 40
608 30 24
609 10 11
610 10 6
611 30 19
612 30 43
613 10 9
614 10 7
615 30 41
616 30 38
617 10 10
618 10 13
619 30 22
620 30 41
621 10 7
622 10 9
623 30 22
624 30 23
625 10 8
626 10 7
627 30 40
628 30 24
629 10 13
630 10 13
631 30 20
632 30 40
633 10 15
634 10 6
635 30 41
636 30 17
637 10 7
638 10 5
639 30 30
640 30 32
641 10 13
642 10 14
643 30 35
644 30 25
645 10 14
646 10 14
647 30 39
648 30 27
649 10 11
650 10 11
651 30 33
652 30 20
653 10 6
654 10 9
655 30 27
656 30 37
657 10 12
658 10 12
659 30 45
660 30 18
661 10 12
662 10 12
663 30 39
664 30 25
665 10 8
666 10 7
667 30 23
668 30 32
669 10 5
670 10 14
671 30 16
672 30 36
673 10 7
674 10 5
675 30 40
676 30 42
677 10 9
678 10 6
679 30 33
680 30 37
681 10 7
682 10 11
683 30 25
684 30 22
685 10 13
686 10 12
687 30 28
688 30 33
689 10 8
690 10 6
691 30 22
692 30 17
693 10 9
694 10 9
695 30 27
696 30 44
697 10 13
698 10 6
699 30 44
700 30 19
701 10 9
702 10 6
703 30 28
704 30 37
705 10 15
706 10 14
707 30 42
708 30 32
709 10 10
710 10 12
711 30 22
712 30 21
713 10 14
714 10 8
715 30 29
716 30 44
717 10 12
718 10 7
719 30 26
720 30 27
721 10 13
722 10 9
723 30 20
724 30 40
725 10 7
726 10 11
727 30 39
728 30 44
729 10 9
730 10 9
731 30 27
732 30 39
733 10 11
734 10 7
735 30 41
736 30 25
737 10 13
738 10 15
739 30 31
740 30 21
741 10 10
742 10 14
743 30 25
744 30 19
745 10 7
746 10 10
747 30 22
748 30 32
749 10 11
750 10 12
751 30 43
752 30 33
753 10 8
754 10 9
755 30 24
756 30 27
757 10 8
758 10 14
759 30 45
760 30 35
761 10 12
762 10 8
763 30 40
764 30 36
765 10 14
766 10 9
767 30 17
768 30 21
769 10 13
770 10 6
771 30 30
772 30 37
773 10 15
774 10 9
775 30 33
776 30 16
777 10 9
778 10 10
779 30 35
780 30 15
781 10 10
782 10 6
783 30 39
784 30 23
785 10 13
786 10 6
787 30 38
788 30 16
789 10 14
790 10 5
791 30 18
792 30 40
793 10 5
794 10 12
795 30 34
796 30 40
797 10 7
798 10 5
799 30 21
800 30 23
801 10 15
802 10 14
803 30 30
804 30 24
805 10 14
806 10 6
807 30 39
808 30 41
809 10 13
810 10 7
811 30 20
812 30 44
813 10 6
814 10 11
815 30 37
816 30 23
817 10 15
818 10 10
819 30 18
820 30 34
821 10 9
822 10 8
823 30 37
824 30 42
825 10 14
826 10 10
827 30 18
828 30 42
829 10 10
830 10 7
831 30 23
832 30 43
833 10 15
834 10 12
835 30 44
836 30 15
837 10 14
838 10 12
839 30 22
840 30 28
841 10 6
842 10 13
843 30 24
844 30 24
845 10 12
846 10 5
847 30 42
848 30 38
849 10 8
850 10 7
851 30 24
852 30 27
853 10 6
854 10 12
855 30 40
856 30 23
857 10 13
858 10 7
859 30 38
860 30 32
861 10 5
862 10 6
863 30 25
864 30 41
865 10 10
866 10 15
867 30 44
868 30 44
869 10 12
870 10 8
871 30 18
872 30 24
873 10 8
874 10 9
875 30 18
876 30 23
877 10 12
878 10 9
879 30 38
880 30 22
881 10 9
882 10 13
883 30 28
884 30 17
885 10 15
886 10 15
887 30 41
888 30 44
889 10 14
890 10 7
891 30 24
892 30 20
893 10 11
894 10 10
895 30 40
896 30 25
897 10 9
898 10 5
899 30 23
900 30 42
901 10 7
902 10 11
903 30 24
904 30 38
905 10 15
906 10 11
907 30 44
908 30 27
909 10 6
910 10 12
911 30 30
912 30 31
913 10 6
914 10 13
915 30 37
916 30 16
917 10 9
918 10 7
919 30 29
920 30 25
921 10 10
922 10 5
923 30 41
924 30 21
925 10 14
926 10 7
927 30 27
928 30 28
929 10 10
930 10 9
931 30 26
932 30 32
933 10 10
934 10 5
935 30 44
936 30 33
937 10 8
938 10 14
939 30 20
940 30 32
941 10 14
942 10 8
943 30 16
944 30 18
945 10 12
946 10 13
947 30 20
948 30 41
949 10 9
950 10 11
951 30 31
952 30 39
953 10 12
954 10 7
955 30 16
956 30 32
957 10 7
958 10 15
959 30 23
960 30 31
961 10 14
962 10 8
963 30 28
964 30 35
965 10 10
966 10 5
967 30 17
968 30 27
969 10 14
970 10 6
971 30 28
972 30 33
973 10 5
974 10 13
975 30 44
976 30 15
977 10 14
978 10 7
979 30 45
980 30 23
981 10 13
982 10 6
983 30 27
984 30 36
985 10 9
986 10 11
987 30 26
988 30 38
989 10 12
990 10 10
991 30 18
992 30 21
993 10 14
994 10 12
995 30 36
996 30 27
997 10 5
998 10 7
999 30 22
1000 30 41
1001 10 15
1002 10 8
1003 30 23
1004 30 26
1005 10 12
1006 10 14
1007 30 21
1008 30 26
1009 10 7
1010 10 9
1011 30 16
1012 30 32
1013 10 9
1014 10 7
1015 30 15
1016 30 19
1017 10 12
1018 10 15
1019 30 34
1020 30 24
1021 10 15
1022 10 12
1023 30 45
1024 30 34
1025 10 13
1026 10 7
1027 30 33
1028 30 29
1029 10 15
1030 10 10
1031 30 45
1032 30 36
1033 10 13
1034 10 7
1035 30 18
1036 30 39
1037 10 10
1038 10 8
1039 30 35
1040 30 18
1041 10 10
DEPOT_SECTION
1
-1
EOF
