NAME : L77
660 30 30
661 10 6
662 10 7
663 30 32
664 30 24
665 10 9
666 10 9
667 30 26
668 30 23
669 10 14
670 10 7
671 30 19
672 30 17
673 10 6
674 10 9
675 30 18
676 30 26
677 10 7
678 10 14
679 30 44
680 30 16
681 10 15
682 10 7
683 30 19
684 30 30
685 10 8
686 10 13
687 30 40
688 30 27
689 10 8
690 10 8
691 30 35
692 30 40
693 10 9
694 10 6
695 30 28
696 30 22
697 10 7
698 10 8
699 30 22
700 30 39
701 10 11
702 10 12
703 30 44
704 30 24
705 10 6
706 10 15
707 30 36
708 30 42
709 10 9
710 10 14
711 30 42
712 30 16
713 10 11
714 10 15
715 30 23
716 30 43
717 10 6
718 10 14
719 30 26
720 30 26
721 10 12
722 10 14
723 30 17
724 30 33
725 10 10
726 10 6
727 30 28
728 30 18
729 10 11
730 10 11
731 30 41
732 30 24
733 10 15
734 10 7
735 30 43
736 30 27
737 10 15
738 10 10
739 30 37
740 30 44
741 10 9
742 10 12
743 30 32
744 30 17
745 10 14
746 10 14
747 30 39
748 30 30
749 10 9
750 10 15
751 30 36
752 30 36
753 10 11
754 10 13
755 30 20
756 30 42
757 10 10
758 10 7
759 30 28
760 30 29
761 10 8
DEPOT_SECTION
1
-1
EOF
