NAME : L20
402 10 14
403 30 19
404 30 27
405 10 8
406 10 7
407 30 17
408 30 37
409 10 9
410 10 14
411 30 17
412 30 43
413 10 11
414 10 8
415 30 31
416 30 42
417 10 14
418 10 5
419 30 27
420 30 37
421 10 15
422 10 9
423 30 42
424 30 22
425 10 8
426 10 7
427 30 18
428 30 42
429 10 13
430 10 7
431 30 36
432 30 16
433 10 11
434 10 14
435 30 25
436 30 44
437 10 14
438 10 9
439 30 31
440 30 25
441 10 7
442 10 15
443 30 42
444 30 29
445 10 9
446 10 12
447 30 30
448 30 20
449 10 7
450 10 10
451 30 17
452 30 20
453 10 10
454 10 13
455 30 43
456 30 35
457 10 7
458 10 7
459 30 37
460 30 25
461 10 10
462 10 8
463 30 24
464 30 16
465 10 6
466 10 9
467 30 44
468 30 19
469 10 14
470 10 10
471 30 32
472 30 39
473 10 6
474 10 6
475 30 33
476 30 37
477 10 10
478 10 10
479 30 36
480 30 26
481 10 14
482 10 10
483 30 32
484 30 38
485 10 12
486 10 10
487 30 33
488 30 42
489 10 8
490 10 14
491 30 41
492 30 28
493 10 8
494 10 7
495 30 38
496 30 37
497 10 9
498 10 12
499 30 25
500 30 26
501 10 5
502 10 7
503 30 26
504 30 26
505 10 7
506 10 11
507 30 20
508 30 23
509 10 9
510 10 11
511 30 21
512 30 15
513 10 10
514 10 11
515 30 34
516 30 19
517 10 8
518 10 9
519 30 35
520 30 29
521 10 14
522 10 10
523 30 44
524 30 28
525 10 12
526 10 8
527 30 33
528 30 43
529 10 14
530 10 8
531 30 19
532 30 18
533 10 12
534 10 10
535 30 43
536 30 43
537 10 6
538 10 14
539 30 30
540 30 41
541 10 14
542 10 11
543 30 42
544 30 29
545 10 8
546 10 8
547 30 16
548 30 25
549 10 7
550 10 12
551 30 30
552 30 26
553 10 12
554 10 14
555 30 40
556 30 37
557 10 9
558 10 7
559 30 43
560 30 42
561 10 15
562 10 11
563 30 40
564 30 28
565 10 13
566 10 6
567 30 17
568 30 25
569 10 11
570 10 11
571 30 33
572 30 36
573 10 8
574 10 14
575 30 25
576 30 18
577 10 8
578 10 8
579 30 44
580 30 26
581 10 5
582 10 5
583 30 18
584 30 32
585 10 7
586 10 10
587 30 30
588 30 36
589 10 9
590 10 6
591 30 18
592 30 18
593 10 14
594 10 15
595 30 25
596 30 37
597 10 7
598 10 7
599 30 42
600 30 30
601 10 11
602 10 12
603 30 43
604 30 18
605 10 14
606 10 15
607 30 30
608 30 34
609 10 8
610 10 5
611 30 33
612 30 37
613 10 5
614 10 7
615 30 22
616 30 21
617 10 13
618 10 11
619 30 43
620 30 43
621 10 11
622 10 8
623 30 36
624 30 40
625 10 14
626 10 5
627 30 27
628 30 16
629 10 8
630 10 10
631 30 37
632 30 24
633 10 15
634 10 10
635 30 22
636 30 16
637 10 7
638 10 8
639 30 30
640 30 22
641 10 9
642 10 11
643 30 21
644 30 17
645 10 7
646 10 7
647 30 35
648 30 22
649 10 9
650 10 12
651 30 39
652 30 42
653 10 13
654 10 12
655 30 28
656 30 38
657 10 14
658 10 9
659 30 29
660 30 39
661 10 7
662 10 6
663 30 31
664 30 27
665 10 15
666 10 6
667 30 18
668 30 28
669 10 11
670 10 14
671 30 18
672 30 43
673 10 15
674 10 11
675 30 39
676 30 28
677 10 11
678 10 10
679 30 21
680 30 27
681 10 6
682 10 6
683 30 39
684 30 42
685 10 13
686 10 15
687 30 16
688 30 19
689 10 9
690 10 9
691 30 17
692 30 16
693 10 13
694 10 10
695 30 31
696 30 35
697 10 11
698 10 8
699 30 30
700 30 43
701 10 10
702 10 13
703 30 15
704 30 23
705 10 7
706 10 14
707 30 24
708 30 34
709 10 13
710 10 11
711 30 42
712 30 18
713 10 12
714 10 11
715 30 45
716 30 20
717 10 10
718 10 14
719 30 35
720 30 32
721 10 14
722 10 5
723 30 33
724 30 28
725 10 11
726 10 14
727 30 27
728 30 22
729 10 14
730 10 12
731 30 21
732 30 29
733 10 10
734 10 13
735 30 24
736 30 24
737 10 8
738 10 8
739 30 24
740 30 36
741 10 5
742 10 14
743 30 19
744 30 29
745 10 6
746 10 10
747 30 23
748 30 30
749 10 9
750 10 6
751 30 35
752 30 25
753 10 11
754 10 6
755 30 32
756 30 30
757 10 13
758 10 13
759 30 28
760 30 39
761 10 15
762 10 10
763 30 23
764 30 36
765 10 7
766 10 13
767 30 20
768 30 44
769 10 7
770 10 14
771 30 34
772 30 16
773 10 7
774 10 14
775 30 16
776 30 39
777 10 10
778 10 8
779 30 41
780 30 16
781 10 10
782 10 10
783 30 42
784 30 37
785 10 12
786 10 12
787 30 22
788 30 30
789 10 11
790 10 14
791 30 25
792 30 38
793 10 15
794 10 9
795 30 28
796 30 23
797 10 13
798 10 11
799 30 37
800 30 39
801 10 11
802 10 8
803 30 42
804 30 33
805 10 13
806 10 10
807 30 15
808 30 40
809 10 12
810 10 7
811 30 31
812 30 30
813 10 12
814 10 6
815 30 23
816 30 26
817 10 12
818 10 14
819 30 43
820 30 20
821 10 6
822 10 11
823 30 21
824 30 25
825 10 8
826 10 7
827 30 16
828 30 36
829 10 7
830 10 15
831 30 38
832 30 41
833 10 7
834 10 8
835 30 21
836 30 25
837 10 8
838 10 7
839 30 44
840 30 17
841 10 8
842 10 6
843 30 28
844 30 17
845 10 12
846 10 8
847 30 28
848 30 32
849 10 14
850 10 15
851 30 34
852 30 31
853 10 9
854 10 12
855 30 27
856 30 43
857 10 13
858 10 5
859 30 22
860 30 20
861 10 5
862 10 13
863 30 16
864 30 30
865 10 6
866 10 14
867 30 23
868 30 25
869 10 10
870 10 9
871 30 29
872 30 32
873 10 12
874 10 14
875 30 43
876 30 20
877 10 8
878 10 7
879 30 22
880 30 32
881 10 14
DEPOT_SECTION
1
-1
EOF
