NAME : L71
1064 -770.3558 -250.3038
1065 -721.7153 -367.7323
1066 -655.3038 -476.1061
1067 -572.7565 -572.7565
1068 -476.1061 -655.3038
1069 -367.7323 -721.7153
1070 -250.3038 -770.3558
1071 -126.7119 -800.0276
1072 -0.0000 -810.0000
1073 126.7119 -800.0276
1074 250.3038 -770.3558
1075 367.7323 -721.7153
1076 476.1061 -655.3038
1077 572.7565 -572.7565
1078 655.3038 -476.1061
1079 721.7153 -367.7323
1080 770.3558 -250.3038
1081 800.0276 -126.7119
1082 840.0000 0.0000
1083 829.6582 131.4050
1084 798.8875 259.5743
1085 748.4455 381.3520
1086 679.5743 493.7396
1087 593.9697 593.9697
1088 493.7396 679.5743
1089 381.3520 748.4455
1090 259.5743 798.8875
1091 131.4050 829.6582
1092 0.0000 840.0000
1093 -131.4050 829.6582
1094 -259.5743 798.8875
1095 -381.3520 748.4455
1096 -493.7396 679.5743
1097 -593.9697 593.9697
1098 -679.5743 493.7396
1099 -748.4455 381.3520
1100 -798.8875 259.5743
1101 -829.6582 131.4050
1102 -840.0000 0.0000
1103 -829.6582 -131.4050
1104 -798.8875 -259.5743
1105 -748.4455 -381.3520
1106 -679.5743 -493.7396
1107 -593.9697 -593.9697
1108 -493.7396 -679.5743
1109 -381.3520 -748.4455
1110 -259.5743 -798.8875
1111 -131.4050 -829.6582
1112 -0.0000 -840.0000
1113 131.4050 -829.6582
1114 259.5743 -798.8875
1115 381.3520 -748.4455
1116 493.7396 -679.5743
1117 593.9697 -593.9697
1118 679.5743 -493.7396
1119 748.4455 -381.3520
1120 798.8875 -259.5743
1121 829.6582 -131.4050
DEMAND&PROFITS_SECTION
1 0 0
2 10 12
3 30 41
4 30 40
5 10 13
6 10 14
7 30 24
8 30 32
9 10 13
10 10 12
11 30 39
12 30 28
13 10 15
14 10 7
15 30 35
16 30 28
17 10 13
18 10 13
19 30 33
20 30 33
21 10 6
22 10 9
23 30 22
24 30 39
25 10 5
26 10 14
27 30 20
28 30 29
29 10 7
30 10 8
31 30 31
32 30 16
33 10 12
34 10 10
35 30 38
36 30 17
37 10 11
38 10 7
39 30 18
40 30 20
41 10 8
42 10 13
43 30 36
44 30 35
45 10 14
46 10 11
47 30 38
48 30 44
49 10 7
50 10 14
51 30 36
52 30 16
53 10 7
54 10 8
55 30 18
56 30 17
57 10 15
58 10 8
59 30 24
60 30 22
61 10 13
62 10 11
63 30 15
64 30 16
65 10 9
66 10 6
67 30 15
68 30 42
69 10 15
70 10 7
71 30 23
72 30 18
73 10 10
74 10 8
75 30 36
76 30 27
77 10 14
78 10 11
79 30 40
80 30 22
81 10 7
82 10 12
83 30 18
84 30 39
85 10 10
86 10 13
87 30 29
88 30 22
89 10 10
90 10 6
91 30 27
92 30 25
93 10 12
94 10 11
95 30 42
96 30 33
97 10 7
98 10 8
99 30 23
100 30 37
101 10 10
102 10 12
103 30 21
104 30 31
105 10 6
106 10 9
107 30 35
108 30 40
109 10 11
110 10 14
111 30 17
112 30 36
113 10 10
114 10 10
115 30 41
116 30 37
117 10 8
118 10 6
119 30 42
120 30 24
121 10 13
122 10 15
123 30 19
124 30 16
125 10 12
126 10 8
127 30 30
128 30 33
129 10 7
130 10 8
131 30 22
132 30 22
133 10 7
134 10 13
135 30 26
136 30 25
137 10 13
138 10 6
139 30 23
140 30 25
141 10 14
142 10 9
143 30 29
144 30 33
145 10 6
146 10 9
147 30 31
148 30 43
149 10 13
150 10 14
151 30 25
152 30 27
153 10 14
154 10 6
155 30 25
156 30 38
157 10 5
158 10 11
159 30 25
160 30 44
161 10 10
162 10 14
163 30 33
164 30 36
165 10 14
166 10 5
167 30 17
168 30 45
169 10 15
170 10 7
171 30 30
172 30 36
173 10 8
174 10 7
175 30 18
176 30 35
177 10 10
178 10 6
179 30 20
180 30 21
181 10 12
182 10 7
183 30 25
184 30 33
185 10 7
186 10 11
187 30 32
188 30 24
189 10 8
190 10 10
191 30 26
192 30 37
193 10 9
194 10 13
195 30 26
196 30 25
197 10 7
198 10 11
199 30 19
200 30 41
201 10 10
202 10 8
203 30 25
204 30 42
205 10 7
206 10 6
207 30 31
208 30 20
209 10 9
210 10 11
211 30 44
212 30 30
213 10 8
214 10 14
215 30 25
216 30 25
217 10 10
218 10 8
219 30 25
220 30 19
221 10 7
222 10 10
223 30 30
224 30 38
225 10 6
226 10 15
227 30 34
228 30 19
229 10 10
230 10 5
231 30 17
232 30 42
233 10 11
234 10 6
235 30 30
236 30 41
237 10 13
238 10 8
239 30 28
240 30 30
241 10 14
242 10 8
243 30 32
244 30 17
245 10 9
246 10 14
247 30 21
248 30 19
249 10 11
250 10 11
251 30 34
252 30 30
253 10 12
254 10 15
255 30 25
256 30 37
257 10 11
258 10 10
259 30 15
260 30 41
261 10 15
262 10 8
263 30 23
264 30 41
265 10 5
266 10 9
267 30 31
268 30 27
269 10 13
270 10 6
271 30 26
272 30 25
273 10 7
274 10 15
275 30 21
276 30 37
277 10 8
278 10 12
279 30 25
280 30 15
281 10 14
282 10 10
283 30 17
284 30 34
285 10 7
286 10 6
287 30 41
288 30 20
289 10 7
290 10 10
291 30 43
292 30 17
293 10 7
294 10 10
295 30 17
296 30 27
297 10 8
298 10 15
299 30 19
300 30 25
301 10 6
302 10 15
303 30 39
304 30 43
305 10 10
306 10 5
307 30 19
308 30 29
309 10 14
310 10 14
311 30 23
312 30 44
313 10 6
314 10 7
315 30 32
316 30 17
317 10 10
318 10 11
319 30 44
320 30 23
321 10 8
322 10 14
323 30 22
324 30 32
325 10 13
326 10 11
327 30 38
328 30 28
329 10 13
330 10 9
331 30 23
332 30 40
333 10 11
334 10 11
335 30 29
336 30 29
337 10 5
338 10 9
339 30 28
340 30 30
341 10 6
342 10 13
343 30 45
344 30 16
345 10 6
346 10 10
347 30 36
348 30 19
349 10 13
350 10 15
351 30 33
352 30 34
353 10 12
354 10 7
355 30 25
356 30 31
357 10 11
358 10 13
359 30 28
360 30 16
361 10 12
362 10 10
363 30 31
364 30 39
365 10 7
366 10 12
367 30 30
368 30 21
369 10 7
370 10 6
371 30 39
372 30 44
373 10 11
374 10 14
375 30 31
376 30 38
377 10 8
378 10 15
379 30 38
380 30 39
381 10 10
382 10 8
383 30 33
384 30 35
385 10 8
386 10 8
387 30 44
388 30 44
389 10 14
390 10 10
391 30 36
392 30 29
393 10 9
394 10 11
395 30 31
396 30 30
397 10 12
398 10 5
399 30 40
400 30 29
401 10 5
402 10 11
403 30 38
404 30 39
405 10 12
406 10 9
407 30 34
408 30 19
409 10 11
410 10 10
411 30 32
412 30 34
413 10 13
414 10 12
415 30 34
416 30 43
417 10 7
418 10 11
419 30 36
420 30 36
421 10 12
422 10 14
423 30 27
424 30 26
425 10 9
426 10 8
427 30 37
428 30 15
429 10 15
430 10 12
431 30 24
432 30 25
433 10 5
434 10 7
435 30 19
436 30 30
437 10 8
438 10 8
439 30 36
440 30 38
441 10 13
442 10 11
443 30 19
444 30 24
445 10 12
446 10 10
447 30 32
448 30 32
449 10 15
450 10 6
451 30 39
452 30 20
453 10 9
454 10 11
455 30 22
456 30 36
457 10 8
458 10 9
459 30 41
460 30 27
461 10 6
462 10 11
463 30 44
464 30 28
465 10 9
466 10 12
467 30 16
468 30 44
469 10 14
470 10 9
471 30 20
472 30 44
473 10 13
474 10 11
475 30 34
476 30 32
477 10 15
478 10 10
479 30 43
480 30 29
481 10 6
482 10 8
483 30 42
484 30 21
485 10 11
486 10 9
487 30 18
488 30 43
489 10 10
490 10 12
491 30 28
492 30 27
493 10 10
494 10 14
495 30 16
496 30 18
497 10 13
498 10 8
499 30 20
500 30 19
501 10 6
502 10 6
503 30 34
504 30 29
505 10 13
506 10 11
507 30 27
508 30 19
509 10 13
510 10 8
511 30 41
512 30 18
513 10 12
514 10 6
515 30 23
516 30 40
517 10 8
518 10 8
519 30 44
520 30 43
521 10 12
522 10 8
523 30 19
524 30 37
525 10 13
526 10 11
527 30 26
528 30 19
529 10 7
530 10 14
531 30 35
532 30 32
533 10 7
534 10 9
535 30 36
536 30 30
537 10 11
538 10 8
539 30 45
540 30 36
541 10 6
542 10 13
543 30 16
544 30 22
545 10 7
546 10 5
547 30 38
548 30 44
549 10 13
550 10 13
551 30 31
552 30 37
553 10 10
554 10 10
555 30 17
556 30 16
557 10 10
558 10 7
559 30 43
560 30 19
561 10 7
562 10 6
563 30 40
564 30 28
565 10 11
566 10 6
567 30 35
568 30 40
569 10 9
570 10 12
571 30 41
572 30 23
573 10 9
574 10 8
575 30 20
576 30 34
577 10 11
578 10 6
579 30 35
580 30 25
581 10 8
582 10 8
583 30 26
584 30 34
585 10 11
586 10 6
587 30 19
588 30 23
589 10 9
590 10 6
591 30 42
592 30 30
593 10 14
594 10 11
595 30 30
596 30 17
597 10 6
598 10 10
599 30 40
600 30 27
601 10 11
602 10 14
603 30 37
604 30 44
605 10 11
606 10 12
607 30 21
608 30 23
609 10 6
610 10 15
611 30 22
612 30 17
613 10 8
614 10 6
615 30 36
616 30 23
617 10 14
618 10 6
619 30 20
620 30 39
621 10 11
622 10 12
623 30 36
624 30 40
625 10 12
626 10 11
627 30 34
628 30 19
629 10 6
630 10 7
631 30 16
632 30 35
633 10 13
634 10 5
635 30 33
636 30 23
637 10 14
638 10 7
639 30 31
640 30 30
641 10 5
642 10 8
643 30 32
644 30 17
645 10 7
646 10 6
647 30 26
648 30 28
649 10 6
650 10 6
651 30 42
652 30 39
653 10 7
654 10 9
655 30 30
656 30 23
657 10 15
658 10 12
659 30 34
660 30 44
661 10 11
662 10 7
663 30 22
664 30 24
665 10 13
666 10 5
667 30 23
668 30 22
669 10 11
670 10 6
671 30 44
672 30 30
673 10 6
674 10 12
675 30 29
676 30 25
677 10 12
678 10 14
679 30 25
680 30 35
681 10 6
682 10 14
683 30 22
684 30 41
685 10 13
686 10 7
687 30 18
688 30 43
689 10 7
690 10 9
691 30 27
692 30 33
693 10 5
694 10 7
695 30 24
696 30 37
697 10 6
698 10 14
699 30 37
700 30 18
701 10 15
702 10 8
703 30 19
704 30 34
705 10 14
706 10 10
707 30 17
708 30 43
709 10 14
710 10 8
711 30 32
712 30 27
713 10 10
714 10 15
715 30 38
716 30 23
717 10 8
718 10 13
719 30 16
720 30 42
721 10 11
722 10 15
723 30 41
724 30 43
725 10 12
726 10 6
727 30 18
728 30 26
729 10 7
730 10 9
731 30 22
732 30 16
733 10 7
734 10 6
735 30 38
736 30 32
737 10 8
738 10 6
739 30 35
740 30 39
741 10 10
742 10 10
743 30 33
744 30 43
745 10 12
746 10 10
747 30 25
748 30 38
749 10 9
750 10 10
751 30 41
752 30 38
753 10 10
754 10 14
755 30 31
756 30 33
757 10 8
758 10 13
759 30 36
760 30 36
761 10 11
762 10 7
763 30 45
764 30 44
765 10 10
766 10 12
767 30 40
768 30 42
769 10 11
770 10 7
771 30 34
772 30 23
773 10 14
774 10 11
775 30 33
776 30 26
777 10 15
778 10 7
779 30 39
780 30 41
781 10 5
782 10 14
783 30 21
784 30 41
785 10 9
786 10 13
787 30 37
788 30 37
789 10 10
790 10 7
791 30 18
792 30 40
793 10 8
794 10 7
795 30 41
796 30 30
797 10 14
798 10 12
799 30 19
800 30 36
801 10 11
802 10 13
803 30 27
804 30 37
805 10 14
806 10 10
807 30 26
808 30 44
809 10 8
810 10 14
811 30 43
812 30 30
813 10 8
814 10 13
815 30 15
816 30 25
817 10 6
818 10 10
819 30 19
820 30 17
821 10 9
822 10 8
823 30 37
824 30 28
825 10 10
826 10 8
827 30 29
828 30 34
829 10 13
830 10 10
831 30 19
832 30 41
833 10 13
834 10 11
835 30 19
836 30 31
837 10 13
838 10 13
839 30 23
840 30 36
841 10 12
842 10 11
843 30 15
844 30 21
845 10 11
846 10 12
847 30 37
848 30 31
849 10 8
850 10 15
851 30 30
852 30 19
853 10 14
854 10 12
855 30 41
856 30 23
857 10 12
858 10 6
859 30 45
860 30 29
861 10 6
862 10 6
863 30 20
864 30 22
865 10 9
866 10 11
867 30 35
868 30 32
869 10 8
870 10 12
871 30 43
872 30 18
873 10 7
874 10 13
875 30 34
876 30 41
877 10 12
878 10 13
879 30 42
880 30 38
881 10 14
882 10 11
883 30 19
884 30 21
885 10 8
886 10 14
887 30 21
888 30 27
889 10 11
890 10 6
891 30 35
892 30 39
893 10 10
894 10 7
895 30 27
896 30 29
897 10 6
898 10 6
899 30 31
900 30 44
901 10 15
902 10 12
903 30 39
904 30 28
905 10 10
906 10 11
907 30 23
908 30 26
909 10 13
910 10 8
911 30 40
912 30 40
913 10 10
914 10 7
915 30 44
916 30 17
917 10 9
918 10 14
919 30 36
920 30 37
921 10 10
922 10 8
923 30 22
924 30 26
925 10 13
926 10 7
927 30 24
928 30 34
929 10 11
930 10 11
931 30 22
932 30 44
933 10 7
934 10 11
935 30 34
936 30 38
937 10 10
938 10 14
939 30 44
940 30 42
941 10 7
942 10 11
943 30 39
944 30 20
945 10 11
946 10 8
947 30 40
948 30 21
949 10 12
950 10 9
951 30 36
952 30 33
953 10 11
954 10 13
955 30 34
956 30 36
957 10 14
958 10 5
959 30 30
960 30 40
961 10 12
962 10 12
963 30 40
964 30 35
965 10 11
966 10 13
967 30 35
968 30 21
969 10 10
970 10 13
971 30 27
972 30 45
973 10 15
974 10 6
975 30 26
976 30 30
977 10 7
978 10 7
979 30 23
980 30 39
981 10 12
982 10 13
983 30 18
984 30 38
985 10 9
986 10 11
987 30 30
988 30 41
989 10 9
990 10 13
991 30 26
992 30 34
993 10 11
994 10 14
995 30 25
996 30 44
997 10 12
998 10 7
999 30 40
1000 30 23
1001 10 9
1002 10 9
1003 30 18
1004 30 18
1005 10 7
1006 10 8
1007 30 18
1008 30 25
1009 10 9
1010 10 11
1011 30 30
1012 30 36
1013 10 14
1014 10 12
1015 30 29
1016 30 16
1017 10 8
1018 10 14
1019 30 23
1020 30 18
1021 10 9
1022 10 7
1023 30 19
1024 30 41
1025 10 9
1026 10 5
1027 30 25
1028 30 20
1029 10 8
1030 10 10
1031 30 25
1032 30 30
1033 10 12
1034 10 7
1035 30 37
1036 30 44
1037 10 14
1038 10 8
1039 30 38
1040 30 19
1041 10 6
1042 10 7
1043 30 22
1044 30 38
1045 10 8
1046 10 8
1047 30 38
1048 30 42
1049 10 7
1050 10 6
1051 30 27
1052 30 33
1053 10 5
1054 10 14
1055 30 38
1056 30 24
1057 10 6
1058 10 11
1059 30 33
1060 30 45
1061 10 8
1062 10 12
1063 30 23
1064 30 26
1065 10 14
1066 10 14
1067 30 17
1068 30 22
1069 10 11
1070 10 6
1071 30 38
1072 30 34
1073 10 9
1074 10 11
1075 30 30
1076 30 42
1077 10 5
1078 10 12
1079 30 18
1080 30 37
1081 10 10
1082 10 11
1083 30 17
1084 30 33
1085 10 10
1086 10 8
1087 30 33
1088 30 23
1089 10 12
1090 10 11
1091 30 27
1092 30 20
1093 10 12
1094 10 15
1095 30 39
1096 30 45
1097 10 9
1098 10 11
1099 30 26
1100 30 22
1101 10 10
1102 10 14
1103 30 30
1104 30 29
1105 10 15
1106 10 8
1107 30 30
1108 30 32
1109 10 10
1110 10 14
1111 30 32
1112 30 23
1113 10 9
1114 10 13
1115 30 44
1116 30 24
1117 10 9
1118 10 15
1119 30 17
1120 30 34
1121 10 8
DEPOT_SECTION
1
-1
EOF
